Date,Price,Open,High,Low,Vol.,Change %
13/05/2019,11148.2,11258.7,11300.2,11125.6,357.59B,-1.16%
10/05/2019,11278.9,11314.15,11345.8,11251.05,387.32B,-0.20%
9/05/2019,11301.8,11322.4,11357.6,11255.05,373.03B,-0.51%
8/05/2019,11359.45,11478.7,11479.1,11346.95,372.83B,-1.20%
7/05/2019,11497.9,11651.5,11657.05,11484.45,337.50B,-0.87%
6/05/2019,11598.25,11605.8,11632.55,11571.35,299.05B,-0.97%
3/05/2019,11712.25,11722.6,11770.9,11699.35,305.52B,-0.11%
2/05/2019,11724.75,11725.55,11789.3,11699.55,380.28B,-0.20%
30/04/2019,11748.15,11748.75,11756.25,11655.9,532.63B,-0.06%
26/04/2019,11754.65,11683.75,11762.9,11661.75,333.48B,0.97%
25/04/2019,11641.8,11735.7,11796.75,11624.3,604.36B,-0.72%
24/04/2019,11726.15,11601.5,11740.85,11578.85,335.20B,1.30%
23/04/2019,11575.95,11612.95,11645.95,11564.8,272.54B,-0.16%
22/04/2019,11594.45,11727.05,11727.05,11583.95,260.36B,-1.35%
18/04/2019,11752.8,11856.15,11856.15,11738.5,339.65B,-0.29%
16/04/2019,11787.15,11736.2,11810.95,11731.55,354.32B,0.83%
15/04/2019,11690.35,11667,11704.6,11648.25,290.00B,0.40%
12/04/2019,11643.45,11612.85,11657.35,11578.8,246.01B,0.40%
11/04/2019,11596.7,11592.55,11606.7,11550.55,279.78B,0.11%
10/04/2019,11584.3,11646.85,11680.05,11571.75,359.94B,-0.75%
9/04/2019,11671.95,11612.05,11683.9,11569.7,300.47B,0.58%
8/04/2019,11604.5,11704.35,11710.3,11549.1,260.93B,-0.53%
5/04/2019,11665.95,11638.4,11689.65,11609.5,266.67B,0.59%
4/04/2019,11598,11660.2,11662.55,11559.2,349.03B,-0.39%
3/04/2019,11643.95,11735.3,11761,11629.15,365.76B,-0.59%
2/04/2019,11713.2,11711.55,11729.35,11655.85,386.13B,0.38%
1/04/2019,11669.15,11665.2,11738.1,11644.75,379.57B,0.39%
29/03/2019,11623.9,11625.45,11630.35,11570.15,416.28B,0.47%
28/03/2019,11570,11463.65,11588.5,11452.45,527.68B,1.09%
27/03/2019,11445.05,11531.45,11546.2,11413,350.45B,-0.33%
26/03/2019,11483.25,11375.2,11496.75,11352.45,282.58B,1.14%
25/03/2019,11354.25,11395.65,11395.65,11311.6,294.46B,-0.90%
22/03/2019,11456.9,11549.2,11572.8,11434.55,386.19B,-0.56%
20/03/2019,11521.05,11553.35,11556.1,11503.1,366.30B,-0.10%
19/03/2019,11532.4,11500.3,11543.85,11451.25,326.10B,0.61%
18/03/2019,11462.2,11473.85,11530.15,11412.5,320.25B,0.31%
15/03/2019,11426.85,11376.85,11487,11370.8,463.71B,0.74%
14/03/2019,11343.25,11382.5,11383.45,11313.75,294.48B,0.01%
13/03/2019,11341.7,11326.2,11352.3,11276.6,383.00B,0.36%
12/03/2019,11301.2,11231.35,11320.4,11227,391.31B,1.19%
11/03/2019,11168.05,11068.75,11180.9,11059.85,352.24B,1.20%
8/03/2019,11035.4,11038.85,11049,11008.95,326.57B,-0.21%
7/03/2019,11058.2,11077.95,11089.05,11027.1,321.21B,0.05%
6/03/2019,11053,11024.85,11062.3,10998.85,372.55B,0.60%
5/03/2019,10987.45,10864.85,10994.9,10817,373.22B,1.14%
1/03/2019,10863.5,10842.65,10877.9,10823.1,308.53B,0.66%
28/02/2019,10792.5,10865.7,10865.7,10784.85,644.16B,-0.13%
27/02/2019,10806.65,10881.2,10939.7,10751.2,381.08B,-0.26%
26/02/2019,10835.3,10775.3,10888.75,10729.3,414.95B,-0.41%
25/02/2019,10880.1,10813.25,10887.1,10788.05,385.91B,0.82%
22/02/2019,10791.65,10782.7,10801.55,10758.4,396.85B,0.02%
21/02/2019,10789.85,10744.1,10808.85,10721.5,279.58B,0.51%
20/02/2019,10735.45,10655.45,10752.7,10646.4,289.19B,1.24%
19/02/2019,10604.35,10636.7,10722.85,10585.65,291.51B,-0.34%
18/02/2019,10640.95,10738.65,10759.9,10628.4,345.44B,-0.78%
15/02/2019,10724.4,10780.25,10785.75,10620.4,521.88B,-0.20%
14/02/2019,10746.05,10786.1,10792.7,10718.75,627.04B,-0.44%
13/02/2019,10793.65,10870.55,10891.65,10772.1,321.96B,-0.35%
12/02/2019,10831.4,10879.7,10910.9,10823.8,292.32B,-0.53%
11/02/2019,10888.8,10930.9,10930.9,10857.1,285.99B,-0.50%
8/02/2019,10943.6,11023.5,11041.2,10925.45,352.79B,-1.14%
7/02/2019,11069.4,11070.45,11118.1,11043.6,263.54B,0.06%
6/02/2019,11062.45,10965.1,11072.6,10962.7,298.51B,1.17%
5/02/2019,10934.35,10908.65,10956.7,10886.7,268.09B,0.20%
4/02/2019,10912.25,10876.75,10927.9,10814.15,318.30B,0.17%
1/02/2019,10893.65,10851.35,10983.45,10813.45,482.27B,0.58%
31/01/2019,10830.95,10690.55,10838.05,10678.55,604.82B,1.68%
30/01/2019,10651.8,10702.25,10710.2,10612.85,410.11B,0.00%
29/01/2019,10652.2,10653.7,10690.35,10583.65,356.91B,-0.09%
28/01/2019,10661.55,10792.45,10804.45,10630.95,419.68B,-1.10%
25/01/2019,10780.55,10859.75,10931.7,10756.45,463.45B,-0.64%
24/01/2019,10849.8,10844.05,10866.6,10798.65,361.08B,0.17%
23/01/2019,10831.5,10931.05,10944.8,10811.95,298.88B,-0.84%
22/01/2019,10922.75,10949.8,10949.8,10864.15,300.77B,-0.36%
21/01/2019,10961.85,10919.35,10987.45,10885.75,288.83B,0.50%
18/01/2019,10906.95,10914.85,10928.2,10852.2,323.81B,0.02%
17/01/2019,10905.2,10920.85,10930.65,10844.65,271.68B,0.14%
16/01/2019,10890.3,10899.65,10928.15,10876.9,276.54B,0.03%
15/01/2019,10886.8,10777.55,10896.95,10777.55,310.74B,1.39%
14/01/2019,10737.6,10807,10808,10692.35,298.77B,-0.53%
11/01/2019,10794.95,10834.75,10850.15,10739.4,260.79B,-0.25%
10/01/2019,10821.6,10859.35,10859.35,10801.8,254.37B,-0.31%
9/01/2019,10855.15,10862.4,10870.4,10749.4,333.01B,0.49%
8/01/2019,10802.15,10786.25,10818.45,10733.25,277.70B,0.28%
7/01/2019,10771.8,10804.85,10835.95,10750.15,269.37B,0.41%
4/01/2019,10727.35,10699.7,10741.05,10628.65,296.60B,0.52%
3/01/2019,10672.25,10796.8,10814.05,10661.25,286.24B,-1.11%
2/01/2019,10792.5,10868.85,10895.35,10735.05,309.67B,-1.08%
1/01/2019,10910.1,10881.7,10923.6,10807.1,159.40B,0.44%
31/12/2018,10862.55,10913.2,10923.55,10853.2,186.49B,0.02%
28/12/2018,10859.9,10820.95,10893.6,10817.15,253.09B,0.74%
27/12/2018,10779.8,10817.9,10834.2,10764.45,470.16B,0.47%
26/12/2018,10729.85,10635.45,10747.5,10534.55,271.94B,0.62%
24/12/2018,10663.5,10780.9,10782.3,10649.25,230.29B,-0.84%
21/12/2018,10754,10944.25,10963.65,10738.65,389.24B,-1.81%
20/12/2018,10951.7,10885.2,10962.55,10880.05,328.80B,-0.14%
19/12/2018,10967.3,10930.55,10985.15,10928,321.80B,0.54%
18/12/2018,10908.7,10850.9,10915.4,10819.1,294.94B,0.19%
17/12/2018,10888.35,10853.2,10900.35,10844.85,306.15B,0.77%
14/12/2018,10805.45,10784.5,10815.75,10752.1,350.58B,0.13%
13/12/2018,10791.55,10810.75,10838.6,10749.5,387.81B,0.50%
12/12/2018,10737.6,10591,10752.2,10560.8,371.70B,1.79%
11/12/2018,10549.15,10350.05,10567.15,10333.85,438.70B,0.58%
10/12/2018,10488.45,10508.7,10558.85,10474.95,393.10B,-1.92%
7/12/2018,10693.7,10644.8,10704.55,10599.35,335.85B,0.87%
6/12/2018,10601.15,10718.15,10722.65,10588.25,328.28B,-1.69%
5/12/2018,10782.9,10820.45,10821.05,10747.95,322.02B,-0.80%
4/12/2018,10869.5,10877.1,10890.95,10833.35,332.14B,-0.13%
3/12/2018,10883.75,10930.7,10941.2,10845.35,422.36B,0.06%
30/11/2018,10876.75,10892.1,10922.45,10835.1,467.86B,0.17%
29/11/2018,10858.7,10808.7,10883.05,10782.35,712.65B,1.21%
28/11/2018,10728.85,10708.75,10757.8,10699.85,437.63B,0.40%
27/11/2018,10685.6,10621.45,10695.15,10596.35,382.83B,0.54%
26/11/2018,10628.6,10568.3,10637.8,10489.75,332.86B,0.97%
22/11/2018,10526.75,10612.65,10646.25,10512,246.93B,-0.69%
21/11/2018,10600.05,10670.95,10671.3,10562.35,310.19B,-0.53%
20/11/2018,10656.2,10740.1,10740.85,10640.85,304.32B,-1.00%
19/11/2018,10763.4,10731.25,10774.7,10688.8,280.52B,0.76%
16/11/2018,10682.2,10644,10695.15,10631.15,353.38B,0.62%
15/11/2018,10616.7,10580.6,10646.5,10557.5,306.01B,0.38%
14/11/2018,10576.3,10634.9,10651.6,10532.7,396.37B,-0.06%
13/11/2018,10582.5,10451.9,10596.25,10440.55,262.54B,0.96%
12/11/2018,10482.2,10607.8,10645.5,10464.05,267.71B,-0.97%
9/11/2018,10585.2,10614.7,10619.55,10544.85,305.82B,-0.13%
7/11/2018,10598.85,10614.45,10616.45,10591.8,2.83B,0.65%
6/11/2018,10530,10552,10600.25,10491.45,309.88B,0.06%
5/11/2018,10524,10558.75,10558.8,10477,311.18B,-0.27%
2/11/2018,10553,10462.3,10606.95,10457.7,434.18B,1.66%
1/11/2018,10380.45,10441.7,10441.9,10341.9,359.34B,-0.06%
31/10/2018,10386.6,10209.55,10396,10105.1,386.62B,1.85%
30/10/2018,10198.4,10239.4,10285.1,10175.35,298.75B,-0.51%
29/10/2018,10250.85,10078.1,10275.3,10020.35,375.75B,2.20%
26/10/2018,10030,10122.35,10128.85,10004.55,375.56B,-0.94%
25/10/2018,10124.9,10135.05,10166.6,10079.3,522.42B,-0.98%
24/10/2018,10224.75,10278.15,10290.65,10126.7,362.27B,0.77%
23/10/2018,10146.8,10152.6,10222.1,10102.35,312.04B,-0.96%
22/10/2018,10245.25,10405.85,10408.55,10224,306.47B,-0.57%
19/10/2018,10303.55,10339.7,10380.1,10249.6,368.55B,-1.43%
17/10/2018,10453.05,10688.7,10710.15,10436.45,293.59B,-1.24%
16/10/2018,10584.75,10550.15,10604.9,10525.3,273.44B,0.69%
15/10/2018,10512.5,10524.2,10526.3,10410.15,267.52B,0.38%
12/10/2018,10472.5,10331.55,10492.45,10322.15,354.06B,2.32%
11/10/2018,10234.65,10169.8,10335.95,10138.6,498.51B,-2.16%
10/10/2018,10460.1,10331.85,10482.35,10318.25,373.84B,1.54%
9/10/2018,10301.05,10390.3,10397.6,10279.35,443.80B,-0.45%
8/10/2018,10348.05,10310.15,10398.35,10198.4,470.28B,0.31%
5/10/2018,10316.45,10514.1,10540.65,10261.9,625.15B,-2.67%
4/10/2018,10599.25,10754.7,10754.7,10547.25,438.20B,-2.39%
3/10/2018,10858.25,10982.7,10989.05,10843.75,398.76B,-1.36%
1/10/2018,11008.3,10930.9,11035.65,10821.55,398.99B,0.71%
28/09/2018,10930.45,11008.1,11034.1,10850.3,492.89B,-0.43%
27/09/2018,10977.55,11079.8,11089.45,10953.35,418.21B,-0.69%
26/09/2018,11053.8,11145.55,11145.55,10993.05,351.04B,-0.12%
25/09/2018,11067.45,10969.95,11080.6,10882.85,417.55B,0.91%
24/09/2018,10967.4,11164.4,11170.15,10943.6,398.82B,-1.58%
21/09/2018,11143.1,11271.3,11346.8,10866.45,741.15B,-0.81%
19/09/2018,11234.35,11326.65,11332.05,11210.9,258.42B,-0.39%
18/09/2018,11278.9,11381.55,11411.45,11268.95,248.30B,-0.87%
17/09/2018,11377.75,11464.95,11464.95,11366.9,207.62B,-1.19%
14/09/2018,11515.2,11443.5,11523.25,11430.55,285.22B,1.28%
12/09/2018,11369.9,11340.1,11380.75,11250.2,276.51B,0.73%
11/09/2018,11287.5,11476.85,11479.4,11274,318.09B,-1.32%
10/09/2018,11438.1,11570.25,11573,11427.3,295.60B,-1.30%
7/09/2018,11589.1,11558.25,11603,11484.4,305.03B,0.45%
6/09/2018,11536.9,11514.15,11562.25,11436.05,255.56B,0.52%
5/09/2018,11476.95,11514.85,11542.65,11393.85,253.69B,-0.38%
4/09/2018,11520.3,11598.75,11602.55,11496.85,262.70B,-0.54%
3/09/2018,11582.35,11751.8,11751.8,11567.4,241.73B,-0.84%
31/08/2018,11680.5,11675.85,11727.65,11640.1,357.23B,0.03%
30/08/2018,11676.8,11694.75,11698.8,11639.7,323.45B,-0.13%
29/08/2018,11691.9,11744.95,11753.2,11678.85,259.35B,-0.40%
28/08/2018,11738.5,11731.95,11760.2,11710.5,249.42B,0.40%
27/08/2018,11691.95,11605.85,11700.95,11595.6,205.69B,1.17%
24/08/2018,11557.1,11566.6,11604.6,11532,225.60B,-0.22%
23/08/2018,11582.75,11620.7,11620.7,11546.7,256.16B,0.10%
21/08/2018,11570.9,11576.2,11581.75,11539.6,231.06B,0.17%
20/08/2018,11551.75,11502.1,11565.3,11499.65,239.84B,0.71%
17/08/2018,11470.75,11437.15,11486.45,11431.8,241.99B,0.75%
16/08/2018,11385.05,11397.15,11449.85,11366.25,299.61B,-0.44%
14/08/2018,11435.1,11381.7,11452.45,11370.8,239.84B,0.70%
13/08/2018,11355.75,11369.6,11406.3,11340.3,254.47B,-0.65%
10/08/2018,11429.5,11474.95,11478.75,11419.65,336.42B,-0.36%
9/08/2018,11470.7,11493.25,11495.2,11454.1,311.52B,0.18%
8/08/2018,11450,11412.5,11459.95,11379.3,217.05B,0.53%
7/08/2018,11389.45,11423.15,11428.95,11359.7,233.41B,0.02%
6/08/2018,11387.1,11401.5,11427.65,11370.6,210.00B,0.23%
3/08/2018,11360.8,11297.8,11368,11294.55,225.15B,1.03%
2/08/2018,11244.7,11328.9,11328.9,11234.95,216.53B,-0.89%
1/08/2018,11346.2,11359.8,11390.55,11313.55,278.01B,-0.09%
31/07/2018,11356.5,11311.05,11366,11267.75,264.43B,0.33%
30/07/2018,11319.55,11296.65,11328.1,11261.45,287.44B,0.37%
27/07/2018,11278.35,11232.75,11283.4,11210.25,324.34B,0.99%
26/07/2018,11167.3,11132.95,11185.85,11125.7,376.66B,0.32%
25/07/2018,11132,11148.4,11157.15,11113.25,212.33B,-0.02%
24/07/2018,11134.3,11109,11143.4,11092.5,212.25B,0.45%
23/07/2018,11084.75,11019.85,11093.4,11010.95,236.15B,0.68%
20/07/2018,11010.2,10963.5,11030.25,10946.2,193.14B,0.48%
19/07/2018,10957.1,10999.5,11006.5,10935.45,222.06B,-0.21%
18/07/2018,10980.45,11060.2,11076.2,10956.3,232.50B,-0.25%
17/07/2018,11008.05,10939.65,11018.5,10925.6,217.11B,0.65%
16/07/2018,10936.85,11018.95,11019.5,10926.25,216.97B,-0.74%
13/07/2018,11018.9,11056.9,11071.35,10999.75,241.67B,-0.04%
12/07/2018,11023.2,11006.95,11078.3,10999.65,256.03B,0.68%
11/07/2018,10948.3,10956.4,10976.65,10923,229.21B,0.01%
10/07/2018,10947.25,10902.75,10956.9,10876.65,203.06B,0.87%
9/07/2018,10852.9,10838.3,10860.35,10807.15,189.33B,0.74%
6/07/2018,10772.65,10744.15,10816.35,10735.05,256.55B,0.21%
5/07/2018,10749.75,10786.05,10786.05,10726.25,227.27B,-0.19%
4/07/2018,10769.9,10715,10777.15,10677.75,179.27B,0.65%
3/07/2018,10699.9,10668.6,10713.3,10630.25,208.37B,0.40%
2/07/2018,10657.3,10732.35,10736.15,10604.65,304.54B,-0.53%
29/06/2018,10714.3,10612.85,10723.05,10612.35,250.33B,1.18%
28/06/2018,10589.1,10660.8,10674.2,10557.7,363.16B,-0.77%
27/06/2018,10671.4,10785.5,10785.5,10652.4,253.62B,-0.91%
26/06/2018,10769.15,10742.7,10805.25,10732.55,226.85B,0.06%
25/06/2018,10762.45,10822.9,10831.05,10753.05,236.69B,-0.55%
22/06/2018,10821.85,10742.7,10837,10710.45,236.90B,0.75%
21/06/2018,10741.1,10808.45,10809.6,10725.9,230.51B,-0.29%
20/06/2018,10772.05,10734.65,10781.8,10724.05,199.47B,0.58%
19/06/2018,10710.45,10789.45,10789.45,10701.2,231.38B,-0.83%
18/06/2018,10799.85,10830.2,10830.2,10787.35,202.73B,-0.17%
15/06/2018,10817.7,10808.65,10834,10755.4,314.76B,0.09%
14/06/2018,10808.05,10832.9,10833.7,10773.55,190.03B,-0.45%
13/06/2018,10856.7,10887.5,10893.25,10842.65,220.00B,0.13%
12/06/2018,10842.85,10816.15,10856.55,10789.4,204.42B,0.52%
11/06/2018,10786.95,10781.85,10850.55,10777.05,217.85B,0.18%
8/06/2018,10767.65,10736.4,10779.45,10709.05,215.94B,-0.01%
7/06/2018,10768.35,10722.6,10818,10722.6,227.66B,0.78%
6/06/2018,10684.65,10603.45,10698.35,10587.5,195.76B,0.86%
5/06/2018,10593.15,10630.7,10633.15,10550.9,172.90B,-0.33%
4/06/2018,10628.5,10765.95,10770.3,10618.35,210.15B,-0.63%
1/06/2018,10696.2,10738.45,10764.75,10681.5,227.36B,-0.37%
31/05/2018,10736.15,10670.1,10763.8,10620.4,629.20B,1.15%
30/05/2018,10614.35,10579,10648.7,10558.45,246.12B,-0.18%
29/05/2018,10633.3,10689.4,10717.25,10616.1,232.76B,-0.52%
28/05/2018,10688.65,10648.35,10709.8,10640.55,239.79B,0.79%
25/05/2018,10605.15,10533.05,10628.05,10524,268.91B,0.87%
24/05/2018,10513.85,10464.85,10535.15,10419.8,306.79B,0.80%
23/05/2018,10430.35,10521.1,10533.55,10417.8,299.92B,-1.01%
22/05/2018,10536.7,10518.45,10558.6,10490.55,249.24B,0.19%
21/05/2018,10516.7,10616.7,10621.7,10505.8,197.29B,-0.75%
18/05/2018,10596.4,10671.85,10674.95,10589.1,229.91B,-0.81%
17/05/2018,10682.7,10775.6,10777.25,10664.5,220.74B,-0.54%
16/05/2018,10741.1,10751.95,10790.45,10699.7,238.22B,-0.56%
15/05/2018,10801.85,10812.6,10929.2,10781.4,262.20B,-0.04%
14/05/2018,10806.6,10815.15,10834.85,10774.75,176.70B,0.00%
11/05/2018,10806.5,10741.95,10812.05,10724.45,209.39B,0.84%
10/05/2018,10716.55,10779.65,10785.55,10705,197.99B,-0.23%
9/05/2018,10741.7,10693.35,10766.25,10689.85,222.12B,0.22%
8/05/2018,10717.8,10757.9,10758.55,10689.4,278.12B,0.02%
7/05/2018,10715.5,10653.15,10725.65,10635.65,173.62B,0.92%
4/05/2018,10618.25,10700.45,10700.45,10601.6,192.30B,-0.57%
3/05/2018,10679.65,10720.15,10720.6,10647.45,190.87B,-0.36%
2/05/2018,10718.05,10783.85,10784.65,10689.8,236.76B,-0.20%
30/04/2018,10739.35,10705.75,10759,10704.6,179.16B,0.44%
27/04/2018,10692.3,10651.65,10719.8,10647.55,306.67B,0.70%
26/04/2018,10617.8,10586.5,10628.4,10559.65,345.54B,0.45%
25/04/2018,10570.55,10612.4,10612.6,10536.45,195.13B,-0.41%
24/04/2018,10614.35,10578.1,10636.8,10569,225.97B,0.28%
23/04/2018,10584.7,10592.8,10638.35,10514.95,200.20B,0.20%
20/04/2018,10564.05,10560.35,10582.35,10527.45,252.23B,-0.01%
19/04/2018,10565.3,10563.65,10572.2,10546.2,270.74B,0.37%
18/04/2018,10526.2,10578.9,10594.2,10509.7,211.82B,-0.21%
17/04/2018,10548.7,10557.3,10560.45,10495.65,212.45B,0.19%
16/04/2018,10528.35,10398.3,10540.15,10396.35,200.95B,0.46%
13/04/2018,10480.6,10495.3,10519.9,10451.45,219.73B,0.21%
12/04/2018,10458.65,10410.65,10469.9,10395.25,246.03B,0.40%
11/04/2018,10417.15,10428.15,10428.15,10355.6,258.08B,0.14%
10/04/2018,10402.25,10412.9,10424.85,10381.5,259.52B,0.22%
9/04/2018,10379.35,10333.7,10397.7,10328.5,228.51B,0.46%
6/04/2018,10331.6,10322.75,10350.45,10290.85,206.36B,0.06%
5/04/2018,10325.15,10228.45,10331.8,10227.45,244.12B,1.94%
4/04/2018,10128.4,10274.6,10279.85,10111.3,238.18B,-1.14%
3/04/2018,10245,10186.85,10255.35,10171.05,211.65B,0.33%
2/04/2018,10211.8,10151.65,10220.1,10127.75,232.43B,0.97%
28/03/2018,10113.7,10143.6,10158.35,10096.9,354.98B,-0.69%
27/03/2018,10184.15,10188,10207.9,10139.65,232.71B,0.53%
26/03/2018,10130.65,9989.15,10143.5,9958.55,270.67B,1.33%
23/03/2018,9998.05,9968.8,10027.7,9951.9,294.52B,-1.15%
22/03/2018,10114.75,10167.5,10207.85,10105.4,237.63B,-0.40%
21/03/2018,10155.25,10181.95,10227.3,10132.95,211.06B,0.31%
20/03/2018,10124.35,10051.55,10155.65,10049.1,209.33B,0.30%
19/03/2018,10094.25,10215.35,10224.55,10075.3,216.67B,-0.99%
16/03/2018,10195.15,10345.15,10346.3,10180.25,338.70B,-1.59%
15/03/2018,10360.15,10405.45,10420,10346.2,179.31B,-0.49%
14/03/2018,10410.9,10393.05,10420.35,10336.3,186.99B,-0.15%
13/03/2018,10426.85,10389.5,10478.6,10377.85,274.85B,0.05%
12/03/2018,10421.4,10301.6,10433.65,10295.45,223.14B,1.90%
9/03/2018,10226.85,10271.3,10296.7,10211.9,192.33B,-0.15%
8/03/2018,10242.65,10216.25,10270.35,10146.4,233.38B,0.87%
7/03/2018,10154.2,10232.95,10243.35,10141.55,257.20B,-0.93%
6/03/2018,10249.25,10420.5,10441.35,10215.9,229.78B,-1.06%
5/03/2018,10358.85,10428.3,10428.7,10323.9,199.98B,-0.95%
1/03/2018,10458.35,10479.95,10525.5,10447.15,181.38B,-0.33%
28/02/2018,10492.85,10488.95,10535.5,10461.55,294.79B,-0.58%
27/02/2018,10554.3,10615.2,10631.65,10537.25,193.25B,-0.27%
26/02/2018,10582.6,10526.55,10592.95,10520.2,177.24B,0.87%
23/02/2018,10491.05,10408.1,10499.1,10396.65,217.13B,1.04%
22/02/2018,10382.7,10354.35,10397.55,10340.65,323.26B,-0.14%
21/02/2018,10397.45,10426,10426.1,10349.6,241.33B,0.36%
20/02/2018,10360.4,10391,10429.35,10347.65,193.47B,-0.17%
19/02/2018,10378.4,10488.9,10489.35,10302.75,193.09B,-0.71%
16/02/2018,10452.3,10596.2,10612.9,10434.05,190.04B,-0.88%
15/02/2018,10545.5,10537.9,10618.1,10511.05,217.09B,0.42%
14/02/2018,10500.9,10585.75,10590.55,10456.65,236.33B,-0.37%
12/02/2018,10539.75,10518.2,10555.5,10485.4,224.11B,0.81%
9/02/2018,10454.95,10416.5,10480.2,10398.2,197.50B,-1.15%
8/02/2018,10576.85,10518.5,10637.8,10479.55,239.41B,0.96%
7/02/2018,10476.7,10607.2,10614,10446.4,258.10B,-0.21%
6/02/2018,10498.25,10295.15,10594.15,10276.3,274.66B,-1.58%
5/02/2018,10666.55,10604.3,10702.75,10586.8,247.48B,-0.87%
2/02/2018,10760.6,10938.2,10954.95,10736.1,291.43B,-2.33%
1/02/2018,11016.9,11044.55,11117.35,10878.8,315.74B,-0.10%
31/01/2018,11027.7,11018.8,11058.5,10979.3,253.46B,-0.20%
30/01/2018,11049.65,11120.85,11121.1,11033.9,234.97B,-0.73%
29/01/2018,11130.4,11079.35,11171.55,11075.95,249.22B,0.55%
25/01/2018,11069.65,11095.6,11095.6,11009.2,340.47B,-0.15%
24/01/2018,11086,11069.35,11110.1,11046.15,292.20B,0.02%
23/01/2018,11083.7,10997.4,11092.9,10994.55,293.45B,1.07%
22/01/2018,10966.2,10883.2,10975.1,10881.4,238.82B,0.66%
19/01/2018,10894.7,10829.2,10906.85,10793.9,214.01B,0.72%
18/01/2018,10817,10873.4,10887.5,10782.4,321.61B,0.26%
17/01/2018,10788.55,10702.45,10803,10666.75,260.49B,0.82%
16/01/2018,10700.45,10761.5,10762.35,10687.85,217.47B,-0.38%
15/01/2018,10741.55,10718.5,10782.65,10713.8,181.26B,0.56%
12/01/2018,10681.25,10682.55,10690.4,10597.1,180.59B,0.28%
11/01/2018,10651.2,10637.05,10664.6,10612.35,158.63B,0.18%
10/01/2018,10632.2,10652.05,10655.5,10592.7,181.90B,-0.05%
9/01/2018,10637,10645.1,10659.15,10603.6,211.29B,0.13%
8/01/2018,10623.6,10591.7,10631.2,10588.55,174.18B,0.61%
5/01/2018,10558.85,10534.25,10566.1,10520.1,186.47B,0.51%
4/01/2018,10504.8,10469.4,10513,10441.45,180.26B,0.59%
3/01/2018,10443.2,10482.65,10503.6,10429.55,172.52B,0.01%
2/01/2018,10442.2,10477.55,10495.2,10404.65,158.09B,0.06%
1/01/2018,10435.55,10531.7,10537.85,10423.1,134.53B,-0.90%
29/12/2017,10530.7,10492.35,10538.7,10488.65,156.74B,0.50%
28/12/2017,10477.9,10498.2,10534.55,10460.45,281.31B,-0.12%
27/12/2017,10490.75,10531.05,10552.4,10469.25,170.31B,-0.39%
26/12/2017,10531.5,10512.3,10545.45,10477.95,160.42B,0.37%
22/12/2017,10493,10457.3,10501.1,10448.25,143.12B,0.50%
21/12/2017,10440.3,10473.95,10473.95,10426.9,156.65B,-0.04%
20/12/2017,10444.2,10494.4,10494.45,10437.15,180.60B,-0.18%
19/12/2017,10463.2,10414.8,10472.2,10406,174.34B,0.72%
18/12/2017,10388.75,10263.1,10443.55,10074.8,237.51B,0.54%
15/12/2017,10333.25,10345.65,10373.1,10319.65,262.97B,0.79%
14/12/2017,10252.1,10229.3,10276.1,10141.55,159.10B,0.58%
13/12/2017,10192.95,10236.6,10296.55,10169.85,187.19B,-0.46%
12/12/2017,10240.15,10324.9,10326.1,10230.2,180.55B,-0.80%
11/12/2017,10322.25,10310.5,10329.2,10282.05,152.04B,0.55%
8/12/2017,10265.65,10198.45,10270.85,10195.25,206.23B,0.97%
7/12/2017,10166.7,10063.45,10182.65,10061.9,171.34B,1.22%
6/12/2017,10044.1,10088.8,10104.2,10033.35,171.21B,-0.73%
5/12/2017,10118.25,10118.25,10147.95,10069.1,160.25B,-0.09%
4/12/2017,10127.75,10175.05,10179.2,10095.7,153.24B,0.06%
1/12/2017,10121.8,10263.7,10272.7,10108.55,147.77B,-1.02%
30/11/2017,10226.55,10332.7,10332.7,10211.25,353.10B,-1.30%
29/11/2017,10361.3,10376.65,10392.95,10345.9,157.19B,-0.09%
28/11/2017,10370.25,10387.9,10409.55,10355.2,202.05B,-0.28%
27/11/2017,10399.55,10361.05,10407.15,10340.2,146.28B,0.09%
24/11/2017,10389.7,10366.8,10404.5,10362.25,133.18B,0.40%
23/11/2017,10348.75,10358.45,10374.3,10307.3,157.65B,0.06%
22/11/2017,10342.3,10350.8,10368.7,10309.55,162.50B,0.15%
21/11/2017,10326.9,10329.25,10358.7,10315.05,191.86B,0.27%
20/11/2017,10298.75,10287.2,10309.85,10261.5,151.75B,0.15%
17/11/2017,10283.6,10324.55,10343.6,10268.05,209.59B,0.67%
16/11/2017,10214.75,10152.9,10232.25,10139.2,188.18B,0.96%
15/11/2017,10118.05,10171.95,10175.45,10094,213.84B,-0.67%
14/11/2017,10186.6,10223.4,10248,10175.55,314.41B,-0.38%
13/11/2017,10224.95,10322,10334.15,10216.25,216.80B,-0.94%
10/11/2017,10321.75,10304.35,10344.95,10254.1,287.96B,0.12%
9/11/2017,10308.95,10358.65,10368.45,10266.95,247.61B,0.06%
8/11/2017,10303.15,10361.95,10384.25,10285.5,282.95B,-0.45%
7/11/2017,10350.15,10477.15,10485.75,10340.8,295.83B,-0.97%
6/11/2017,10451.8,10431.75,10490.45,10413.75,199.56B,-0.01%
3/11/2017,10452.5,10461.55,10461.7,10403.6,206.10B,0.28%
2/11/2017,10423.8,10440.5,10453,10412.55,207.73B,-0.16%
