Date,Price,Open,High,Low,Vol.,Change %,Volume
21/02/2022,1730.6,1698,1737,1691.15,202.58K,1.38%,202580
22/02/2022,1734.15,1690.05,1750,1690.05,207.72K,0.21%,207720
23/02/2022,1743.35,1750,1758,1733.65,212.44K,0.53%,212440
24/02/2022,1677.5,1682,1714.7,1670.15,731.81K,-3.78%,731810
25/02/2022,1693.9,1706,1718.9,1677.2,2.87M,0.98%,2.87M
28/02/2022,1717.3,1684,1727.95,1665,135.31K,1.38%,135310
2/03/2022,1703.1,1710,1714.2,1691,220.92K,-0.83%,220920
3/03/2022,1720.55,1720,1733.7,1705.6,343.22K,1.02%,343220
4/03/2022,1723.55,1697,1735.75,1681,169.55K,0.17%,169550
7/03/2022,1739.55,1695,1750.6,1695,548.08K,0.93%,548080
8/03/2022,1778.45,1715,1800,1715,294.44K,2.24%,294440
9/03/2022,1813.45,1794,1831,1788.95,2.83M,1.97%,2.83M
10/03/2022,1824.8,1838,1847.7,1810.1,334.47K,0.63%,334470
11/03/2022,1822.3,1814,1833,1811.25,170.33K,-0.14%,170330
14/03/2022,1890.8,1827,1894.7,1827,442.68K,3.76%,442680
15/03/2022,1839.15,1893,1893,1830,319.47K,-2.73%,319470
16/03/2022,1888.65,1873,1893.9,1851,197.01K,2.69%,197010
17/03/2022,1854.4,1922.6,1924,1833.85,299.25K,-1.81%,299250
21/03/2022,1852.6,1876,1886.55,1841.5,356.09K,-0.10%,356090
22/03/2022,1887.3,1854.7,1889.9,1840,152.59K,1.87%,152590
23/03/2022,1871.85,1896.15,1900,1857.1,175.87K,-0.82%,175870
24/03/2022,1886.85,1853,1894.1,1853,82.47K,0.80%,82470
25/03/2022,1876.4,1887,1894.8,1858,220.20K,-0.55%,220200
28/03/2022,1873.45,1873.8,1880.4,1853,174.34K,-0.16%,174340
29/03/2022,1885.9,1872.9,1889.35,1860.6,249.71K,0.66%,249710
30/03/2022,1917.7,1907,1918.5,1895.2,628.59K,1.69%,628590
31/03/2022,1907.2,1908,1912.9,1894.3,181.77K,-0.55%,181770
1/04/2022,1902.35,1894,1909.95,1878.95,189.29K,-0.25%,189290
4/04/2022,1882.45,1895.2,1895.2,1873.5,296.10K,-1.05%,296100
5/04/2022,1861.1,1886,1889.75,1857.2,189.84K,-1.13%,189840
6/04/2022,1828.45,1853.1,1856.95,1822.1,270.22K,-1.75%,270220
7/04/2022,1811.5,1825,1828,1807.8,185.02K,-0.93%,185020
8/04/2022,1815.1,1823.7,1838,1808.4,188.14K,0.20%,188140
11/04/2022,1766.65,1818.95,1818.95,1763,556.34K,-2.67%,556340
12/04/2022,1741.45,1759,1759,1727.5,324.51K,-1.43%,324510
13/04/2022,1748.65,1759.45,1759.45,1732.25,201.21K,0.41%,201210
18/04/2022,1621.45,1608,1650.9,1592.05,1.54M,-7.27%,1.54M
19/04/2022,1563.95,1644,1644,1550.4,982.81K,-3.55%,982810
20/04/2022,1587.85,1575,1596,1563.15,590.41K,1.53%,590410
21/04/2022,1618.5,1595.05,1626.6,1589.2,338.16K,1.93%,338160
22/04/2022,1585.7,1617,1617,1583,226.73K,-2.03%,226730
25/04/2022,1561.45,1575.7,1575.7,1554.1,450.34K,-1.53%,450340
26/04/2022,1579.75,1574.2,1592,1567,344.82K,1.17%,344820
27/04/2022,1553.2,1579.4,1579.4,1550.8,149.61K,-1.68%,149610
28/04/2022,1583.3,1567.7,1601.4,1557.9,325.99K,1.94%,325990
29/04/2022,1567.9,1591.65,1597.4,1561.1,213.47K,-0.97%,213470
2/05/2022,1541.25,1551,1551,1530.6,443.39K,-1.70%,443390
4/05/2022,1535.95,1545,1569.95,1530.5,3.95M,-0.34%,3.95M
5/05/2022,1585.25,1558.45,1589.25,1557.55,316.16K,3.21%,316160
6/05/2022,1543.45,1543,1556.55,1535.1,329.63K,-2.64%,329630
9/05/2022,1570.2,1530.4,1586.4,1522.4,428.28K,1.73%,428280
10/05/2022,1553.6,1561,1569.95,1546.25,272.69K,-1.06%,272690
11/05/2022,1527.2,1553,1553,1511.55,419.34K,-1.70%,419340
12/05/2022,1509.25,1515,1527.2,1504.9,359.06K,-1.18%,359060
13/05/2022,1503.35,1520,1529,1498.3,277.27K,-0.39%,277270
16/05/2022,1489.25,1506.15,1512.75,1478.65,152.29K,-0.94%,152290
17/05/2022,1518.65,1494.8,1524.8,1480.25,512.89K,1.97%,512890
18/05/2022,1509.7,1524,1549.8,1505.2,201.64K,-0.59%,201640
19/05/2022,1427.2,1480,1481,1417.7,923.88K,-5.46%,923880
20/05/2022,1455.5,1452,1466.9,1447,438.61K,1.98%,438610
23/05/2022,1468.7,1458.5,1487.85,1450.05,247.85K,0.91%,247850
24/05/2022,1441.2,1470,1470,1435.3,342.94K,-1.87%,342940
25/05/2022,1411.45,1434,1442.85,1399.5,512.06K,-2.06%,512060
26/05/2022,1423.8,1410,1430,1407,602.22K,0.87%,602220
27/05/2022,1460.85,1450,1467,1437.3,478.49K,2.60%,478490
30/05/2022,1527.55,1490.1,1530,1486.8,393.18K,4.57%,393180
31/05/2022,1503.95,1513,1517.5,1488.7,370.88K,-1.54%,370880
1/06/2022,1478.9,1505.15,1514,1471.6,435.13K,-1.67%,435130
2/06/2022,1507.9,1485.55,1513.8,1475.6,378.53K,1.96%,378530
3/06/2022,1522,1524.9,1555.05,1518.5,253.72K,0.94%,253720
6/06/2022,1530.35,1521,1536.6,1493.05,208.43K,0.55%,208430
7/06/2022,1507.25,1518,1519,1503,239.96K,-1.51%,239960
8/06/2022,1499.95,1523,1523,1492.3,189.31K,-0.48%,189310
9/06/2022,1514.6,1487.8,1517,1482,283.44K,0.98%,283440
10/06/2022,1477.15,1485,1492.65,1474.1,375.47K,-2.47%,375470
13/06/2022,1424.2,1444,1445,1412.3,450.92K,-3.58%,450920
14/06/2022,1440.25,1407.05,1448.95,1404,342.02K,1.13%,342020
15/06/2022,1421.65,1440,1446.25,1418.45,201.43K,-1.29%,201430
16/06/2022,1397.15,1440,1444.8,1392.15,372.50K,-1.72%,372500
17/06/2022,1387.65,1394.95,1397.05,1367.2,299.85K,-0.68%,299850
20/06/2022,1414.75,1389,1423,1382.1,271.50K,1.95%,271500
21/06/2022,1450,1420,1455.55,1420,372.22K,2.49%,372220
22/06/2022,1437.35,1435,1459.3,1435,243.45K,-0.87%,243450
23/06/2022,1453.2,1439.8,1458.75,1433.85,305.35K,1.10%,305350
24/06/2022,1442.05,1459.95,1469,1428.8,208.22K,-0.77%,208220
27/06/2022,1474.55,1470,1484.1,1465.3,220.53K,2.25%,220530
28/06/2022,1480.25,1459.4,1485.9,1453,65.63K,0.39%,65630
29/06/2022,1463.7,1466.7,1477.2,1457.9,258.25K,-1.12%,258250
30/06/2022,1461.2,1462.95,1481.9,1455.15,400.03K,-0.17%,400030
1/07/2022,1478.05,1453.7,1484.7,1442.25,107.46K,1.15%,107460
4/07/2022,1487.75,1482,1492.05,1461.8,120.32K,0.66%,120320
5/07/2022,1476.35,1497,1509.9,1472.1,195.89K,-0.77%,195890
6/07/2022,1491.95,1482,1500,1470.1,284.54K,1.06%,284540
7/07/2022,1498.75,1498.95,1514,1495.5,256.36K,0.46%,256360
8/07/2022,1514,1515,1516.2,1499.95,215.03K,1.02%,215030
11/07/2022,1472.8,1507,1507,1467,249.39K,-2.72%,249390
12/07/2022,1438.5,1467.9,1468.6,1436,190.48K,-2.33%,190480
13/07/2022,1444.95,1449,1460.1,1438.6,156.44K,0.45%,156440
14/07/2022,1429.1,1451.8,1453.2,1413.9,282.80K,-1.10%,282800
15/07/2022,1430.5,1440.05,1443.5,1410.9,228.00K,0.10%,228000
18/07/2022,1490.05,1447.25,1492.9,1447.25,4.99M,4.16%,4.99M
19/07/2022,1484.9,1475,1486.55,1470.55,259.37K,-0.35%,259370
20/07/2022,1514.95,1501.95,1525,1499.05,329.44K,2.02%,329440
21/07/2022,1532.85,1520,1535,1503,135.85K,1.18%,135850
22/07/2022,1506.3,1530.2,1539.8,1492.8,235.93K,-1.73%,235930
25/07/2022,1502.85,1478.35,1516.95,1478.35,271.83K,-0.23%,271830
26/07/2022,1451.8,1501.4,1501.4,1445.2,411.82K,-3.40%,411820
27/07/2022,1471.2,1451,1472.8,1444.55,316.53K,1.34%,316530
28/07/2022,1517.45,1491,1523.8,1489.65,496.27K,3.14%,496270
29/07/2022,1549.6,1531,1555,1528,372.15K,2.12%,372150
1/08/2022,1550.6,1570,1570,1537.7,4.62M,0.06%,4.62M
2/08/2022,1542.9,1549,1549,1528.65,77.04K,-0.50%,77040
3/08/2022,1565.15,1544,1570,1540.3,141.96K,1.44%,141960
4/08/2022,1599.65,1583,1603.7,1574.9,230.78K,2.20%,230780
5/08/2022,1616.55,1610,1625.6,1603.65,109.38K,1.06%,109380
8/08/2022,1619.1,1616.1,1621.85,1596,176.23K,0.16%,176230
10/08/2022,1601.4,1619,1620.25,1588.5,222.41K,-1.09%,222410
11/08/2022,1619.7,1625,1631,1616.15,196.65K,1.14%,196650
12/08/2022,1594.5,1610.55,1613.7,1590,211.75K,-1.56%,211750
16/08/2022,1595.8,1601.2,1608.45,1591.1,140.35K,0.08%,140350
17/08/2022,1606.75,1594,1612,1585.45,170.97K,0.69%,170970
18/08/2022,1582.7,1589,1600,1574,310.89K,-1.50%,310890
19/08/2022,1597.4,1584,1604.7,1584,239.07K,0.93%,239070
22/08/2022,1575.45,1585,1599.55,1573.85,367.11K,-1.37%,367110
23/08/2022,1542.55,1546.55,1554.85,1533,166.69K,-2.09%,166690
24/08/2022,1537.3,1537,1546,1531.15,165.62K,-0.34%,165620
25/08/2022,1518.85,1545.35,1549,1514,290.52K,-1.20%,290520
26/08/2022,1521.85,1536,1544.05,1518.05,188.88K,0.20%,188880
29/08/2022,1462,1453.35,1468.85,1450,528.27K,-3.93%,528270
30/08/2022,1493.2,1470,1495.95,1466,229.10K,2.13%,229100
1/09/2022,1464.4,1465,1468.2,1451.5,587.06K,-1.93%,587060
2/09/2022,1452.9,1480,1480,1448.3,233.31K,-0.79%,233310
5/09/2022,1460.85,1451,1467,1447,78.90K,0.55%,78900
6/09/2022,1455.35,1461.55,1469.7,1446,103.74K,-0.38%,103740
7/09/2022,1457.8,1442,1465.75,1437.3,198.39K,0.17%,198390
8/09/2022,1475.95,1472,1480,1464,270.70K,1.25%,270700
9/09/2022,1511.85,1489.1,1519.8,1480,353.24K,2.43%,353240
12/09/2022,1535.6,1525,1545,1523.55,379.15K,1.57%,379150
13/09/2022,1545,1552,1553,1541.1,108.80K,0.61%,108800
14/09/2022,1475,1500,1500,1471.1,760.99K,-4.53%,760990
15/09/2022,1432.05,1473.35,1475.25,1429.4,365.22K,-2.91%,365220
16/09/2022,1379.15,1425,1425,1368.6,460.27K,-3.69%,460270
19/09/2022,1390.3,1386,1406,1380.6,3.37M,0.81%,3.37M
20/09/2022,1388.35,1412,1413.85,1385.2,315.71K,-0.14%,315710
21/09/2022,1376.55,1381,1388.45,1368.6,177.93K,-0.85%,177930
22/09/2022,1367.8,1376,1383.75,1360.05,188.60K,-0.64%,188600
23/09/2022,1365.25,1367.8,1394.6,1362,256.76K,-0.19%,256760
26/09/2022,1379.75,1363.5,1398.9,1355.5,623.41K,1.06%,623410
27/09/2022,1392.2,1395,1406,1378.8,512.76K,0.90%,512760
28/09/2022,1394.45,1381.9,1405.7,1378,306.80K,0.16%,306800
29/09/2022,1397.55,1406,1409.25,1393,159.71K,0.22%,159710
30/09/2022,1413.1,1386.05,1419.7,1376,192.32K,1.11%,192320
3/10/2022,1394,1411,1411,1387,160.17K,-1.35%,160170
4/10/2022,1429.8,1419,1432.2,1414,175.24K,2.57%,175240
6/10/2022,1454.95,1441,1459.4,1441,363.38K,1.76%,363380
7/10/2022,1451.75,1450,1457.2,1440.9,73.04K,-0.22%,73040
10/10/2022,1462.7,1423.35,1465,1423.35,238.45K,0.75%,238450
11/10/2022,1423.9,1462,1479,1420.2,5.67M,-2.65%,5.67M
12/10/2022,1428.85,1446,1446,1414.2,370.07K,0.35%,370070
13/10/2022,1419.75,1434.45,1437.6,1415.85,296.28K,-0.64%,296280
14/10/2022,1474.05,1487.7,1494,1468,519.75K,3.82%,519750
17/10/2022,1490.2,1475,1495,1475,4.25M,1.10%,4.25M
18/10/2022,1503.55,1507,1510,1497.05,269.76K,0.90%,269760
19/10/2022,1485,1507.45,1507.45,1481.85,80.11K,-1.23%,80110
20/10/2022,1500.3,1477,1503.9,1476,74.07K,1.03%,74070
21/10/2022,1500.1,1500.9,1505.9,1491.2,63.42K,-0.01%,63420
24/10/2022,1517.4,1516.05,1521.8,1511.25,54.35K,1.15%,54350
25/10/2022,1525.75,1525,1532.65,1521.1,2.70M,0.55%,2.70M
27/10/2022,1522.6,1526.05,1534.6,1513,105.72K,-0.21%,105720
28/10/2022,1512.6,1521,1526,1507.4,48.74K,-0.66%,48740
31/10/2022,1537.9,1522.2,1546.2,1522.2,100.69K,1.67%,100690
1/11/2022,1572.75,1550,1574.5,1547.6,488.91K,2.27%,488910
2/11/2022,1552.45,1574,1574,1545,75.60K,-1.29%,75600
3/11/2022,1530.5,1541,1544,1522.25,79.69K,-1.41%,79690
4/11/2022,1513.9,1522.7,1522.7,1501.25,89.28K,-1.08%,89280
7/11/2022,1507.05,1515,1526.95,1491,80.92K,-0.45%,80920
9/11/2022,1510.25,1527,1527,1501,66.75K,0.21%,66750
10/11/2022,1502.25,1482,1511.4,1482,60.66K,-0.53%,60660
11/11/2022,1570.05,1535.25,1573,1535.25,872.89K,4.51%,872890
14/11/2022,1584,1572,1591,1569,5.03M,0.89%,5.03M
15/11/2022,1593.7,1560.05,1597.25,1560.05,420.85K,0.61%,420850
16/11/2022,1602.2,1594,1608.75,1592.85,94.05K,0.53%,94050
17/11/2022,1586.85,1595,1602.95,1583.4,52.23K,-0.96%,52230
18/11/2022,1592.9,1592,1598,1575.85,50.23K,0.38%,50230
21/11/2022,1567.2,1589.5,1589.5,1565,53.43K,-1.61%,53430
22/11/2022,1585.6,1567.2,1587.95,1562.1,60.33K,1.17%,60330
23/11/2022,1583.4,1592,1592,1579.3,187.42K,-0.14%,187420
24/11/2022,1629.8,1588,1635,1584.6,554.40K,2.93%,554400
25/11/2022,1630.75,1629.8,1643.9,1608.65,322.43K,0.06%,322430
28/11/2022,1623.25,1628,1653,1619.85,81.52K,-0.46%,81520
29/11/2022,1628.3,1618.9,1638.4,1615,61.63K,0.31%,61630
30/11/2022,1632.4,1620,1645,1613.7,116.33K,0.25%,116330
1/12/2022,1657.6,1652,1672.45,1652,123.73K,1.54%,123730
2/12/2022,1638.55,1652.2,1661,1634.1,146.31K,-1.15%,146310
5/12/2022,1640.5,1634.5,1644.5,1623,124.49K,0.12%,124490
6/12/2022,1612.85,1621,1625,1607.5,157.91K,-1.69%,157910
7/12/2022,1605.05,1612.95,1623.9,1597.25,98.34K,-0.48%,98340
8/12/2022,1619.95,1605.05,1623.1,1598.4,133.27K,0.93%,133270
9/12/2022,1568.85,1625,1629.9,1562,305.49K,-3.15%,305490
12/12/2022,1547.1,1557,1565.6,1530.9,264.70K,-1.39%,264700
13/12/2022,1572.7,1548,1577.7,1541.6,86.95K,1.65%,86950
14/12/2022,1580.25,1578,1588.1,1572.2,327.72K,0.48%,327720
15/12/2022,1539.4,1567,1570.45,1535.6,292.81K,-2.59%,292810
16/12/2022,1522.35,1529.8,1548.95,1512,223.90K,-1.11%,223900
19/12/2022,1507.6,1515,1516.5,1494.95,250.91K,-0.97%,250910
20/12/2022,1507.5,1504,1517.45,1483,319.45K,-0.01%,319450
21/12/2022,1509.8,1513,1520.4,1502.75,332.51K,0.15%,332510
22/12/2022,1521.05,1517.55,1529,1512.2,368.70K,0.75%,368700
23/12/2022,1497.55,1508,1509.8,1493.6,230.92K,-1.54%,230920
26/12/2022,1502.25,1497.65,1509.9,1496.15,334.29K,0.31%,334290
27/12/2022,1515.5,1510,1521.1,1498.15,116.28K,0.88%,116280
28/12/2022,1510.85,1505,1524.95,1498.85,209.07K,-0.31%,209070
29/12/2022,1517.5,1502,1521,1501.2,198.50K,0.44%,198500
30/12/2022,1508.7,1525.15,1530,1504,241.38K,-0.58%,241380
2/01/2023,1524.3,1513,1526.3,1505,137.29K,1.03%,137290
3/01/2023,1522.55,1521,1533,1515.3,230.19K,-0.11%,230190
4/01/2023,1494.9,1522.9,1522.9,1492.05,337.92K,-1.82%,337920
5/01/2023,1475.2,1501,1505,1470,424.77K,-1.32%,424770
6/01/2023,1448.85,1470,1474.6,1447,295.85K,-1.79%,295850
9/01/2023,1484.5,1444,1489.1,1444,306.43K,2.46%,306430
10/01/2023,1470.4,1484.4,1484.4,1454.4,237.18K,-0.95%,237180
11/01/2023,1471.45,1470,1494,1463.4,300.31K,0.07%,300310
12/01/2023,1480.55,1482,1485,1455.25,227.37K,0.62%,227370
13/01/2023,1503.5,1489.95,1519.2,1468,284.51K,1.55%,284510
16/01/2023,1525.25,1514,1528,1502.5,153.47K,1.45%,153470
17/01/2023,1539.75,1527,1542,1525.35,246.79K,0.95%,246790
18/01/2023,1545.05,1547,1551.3,1539.2,252.90K,0.34%,252900
19/01/2023,1541.3,1539.8,1549.4,1526,230.67K,-0.24%,230670
20/01/2023,1525.45,1539,1544.25,1523.45,254.46K,-1.03%,254460
23/01/2023,1547.8,1534,1552.9,1528.7,165.78K,1.47%,165780
24/01/2023,1552.35,1558.3,1568.8,1549.35,659.04K,0.29%,659040
25/01/2023,1542.9,1540,1555.5,1539,140.06K,-0.61%,140060
27/01/2023,1518.25,1543,1550.8,1507.65,1.41M,-1.60%,1.41M
30/01/2023,1539.1,1529,1543.75,1520.05,169.18K,1.37%,169180
31/01/2023,1533.15,1546,1547.6,1513,169.27K,-0.39%,169270
1/02/2023,1549.45,1540,1555,1528.2,250.27K,1.06%,250270
2/02/2023,1583.3,1553.7,1586.75,1552.25,196.75K,2.18%,196750
3/02/2023,1599.15,1592.25,1604.4,1573.35,231.67K,1.00%,231670
6/02/2023,1570.5,1598,1598,1561.9,173.06K,-1.79%,173060
7/02/2023,1562.35,1561.05,1576,1558,202.81K,-0.52%,202810
8/02/2023,1589.7,1560.05,1602.55,1560.05,194.87K,1.75%,194870
9/02/2023,1617.7,1590,1620,1586.5,106.75K,1.76%,106750
10/02/2023,1607.95,1610.05,1616.25,1596.2,337.84K,-0.60%,337840
13/02/2023,1567.4,1598,1598,1565.6,190.80K,-2.52%,190800
14/02/2023,1592.65,1582.05,1595.7,1578.75,263.84K,1.61%,263840
15/02/2023,1596.85,1584,1599,1576.35,83.41K,0.26%,83410
16/02/2023,1601.95,1600.1,1613.95,1598.25,160.48K,0.32%,160480
17/02/2023,1583.45,1585,1595,1575.3,217.69K,-1.15%,217690
20/02/2023,1593.25,1589,1602.45,1582.6,134.31K,0.62%,134310
21/02/2023,1579.25,1599,1601.15,1575.9,243.75K,-0.88%,243750
22/02/2023,1562.55,1564,1575,1556.05,155.85K,-1.06%,155850
23/02/2023,1551.5,1570,1570,1548,220.64K,-0.71%,220640
24/02/2023,1551.45,1555.05,1569,1546.7,327.57K,0.00%,327570
27/02/2023,1509.4,1544.95,1544.95,1502.05,289.46K,-2.71%,289460
28/02/2023,1487.3,1519.4,1523.8,1481.3,277.43K,-1.46%,277430
1/03/2023,1496.65,1492,1501,1481.75,179.21K,0.63%,179210
2/03/2023,1472.1,1489.95,1489.95,1467.9,239.36K,-1.64%,239360
3/03/2023,1479.8,1489,1489,1473.6,99.63K,0.52%,99630
6/03/2023,1507.55,1489.9,1520,1489.9,412.84K,1.88%,412840
8/03/2023,1492.5,1488,1494.75,1481.45,162.87K,-1.00%,162870
9/03/2023,1480.75,1495.2,1498.6,1475,111.08K,-0.79%,111080
10/03/2023,1471.35,1460,1474.5,1457.1,258.68K,-0.63%,258680
13/03/2023,1434.8,1462,1478.35,1428,273.18K,-2.48%,273180
14/03/2023,1421.05,1439.7,1448.4,1411.2,819.68K,-0.96%,819680
15/03/2023,1419.35,1435.1,1441.9,1416.9,419.31K,-0.12%,419310
16/03/2023,1406.2,1413.3,1416.3,1399.2,205.84K,-0.93%,205840
17/03/2023,1420.85,1429,1442.65,1411.6,248.97K,1.04%,248970
20/03/2023,1403.8,1418.8,1419.65,1385.7,241.43K,-1.20%,241430
21/03/2023,1391.05,1403.8,1405.6,1390.05,249.70K,-0.91%,249700
22/03/2023,1389.45,1402,1406.65,1382.2,245.46K,-0.12%,245460
23/03/2023,1374.5,1383.5,1383.5,1370.4,388.37K,-1.08%,388370
24/03/2023,1380.45,1386,1399,1378,218.19K,0.43%,218190
27/03/2023,1388.9,1384,1395.75,1374.05,92.54K,0.61%,92540
28/03/2023,1377.4,1391.5,1397.5,1376,133.54K,-0.83%,133540
29/03/2023,1383.5,1377.6,1389,1365,171.42K,0.44%,171420
31/03/2023,1427.7,1408,1430,1394,135.79K,3.19%,135790
3/04/2023,1410.95,1431.05,1438,1405.35,113.77K,-1.17%,113770
5/04/2023,1423.35,1396,1427,1396,176.79K,0.88%,176790
6/04/2023,1422.1,1423.3,1427.95,1410.5,92.31K,-0.09%,92310
10/04/2023,1427.3,1422,1433.95,1414.2,282.12K,0.37%,282120
11/04/2023,1407.05,1430.75,1433.05,1389,383.48K,-1.42%,383480
12/04/2023,1428.45,1412,1431.55,1400,245.26K,1.52%,245260
13/04/2023,1388.6,1413,1413,1383.6,609.88K,-2.79%,609880
17/04/2023,1258.1,1249.75,1300,1219,1.70M,-9.40%,1.70M
18/04/2023,1260.95,1266.3,1274.3,1252.85,579.45K,0.23%,579450
19/04/2023,1232.2,1257.6,1257.6,1230,819.54K,-2.28%,819540
20/04/2023,1223.85,1232,1237.9,1221.85,731.47K,-0.68%,731470
21/04/2023,1227.45,1227,1233.45,1220,561.88K,0.29%,561880
24/04/2023,1226.3,1230,1231,1218.05,367.02K,-0.09%,367020
25/04/2023,1224.55,1226.3,1235,1215.45,432.73K,-0.14%,432730
26/04/2023,1227.5,1227.5,1233,1220.75,135.76K,0.24%,135760
27/04/2023,1246.55,1228.05,1248.6,1225.3,145.18K,1.55%,145180
28/04/2023,1252.55,1255,1259.2,1245.1,451.04K,0.48%,451040
2/05/2023,1277.65,1254.95,1279.75,1254.95,190.88K,2.00%,190880
3/05/2023,1269.35,1269.9,1272.5,1262.2,416.11K,-0.65%,416110
4/05/2023,1273.55,1271.8,1275.5,1262.35,362.72K,0.33%,362720
5/05/2023,1259.05,1276.55,1277,1254.05,303.71K,-1.14%,303710
8/05/2023,1266.25,1260.15,1270.7,1255.05,230.56K,0.57%,230560
9/05/2023,1270.6,1267.95,1272,1260.4,419.82K,0.34%,419820
10/05/2023,1263.1,1275,1275.45,1259.8,241.73K,-0.59%,241730
11/05/2023,1256.1,1270,1275.55,1253.35,269.14K,-0.55%,269140
12/05/2023,1245.55,1256.1,1256.1,1239,566.50K,-0.84%,566500
15/05/2023,1258.75,1249.05,1268.5,1245.55,522.66K,1.06%,522660
16/05/2023,1264.15,1265,1273.5,1262.5,500.83K,0.43%,500830
17/05/2023,1247.45,1264.45,1264.45,1242.35,508.98K,-1.32%,508980
18/05/2023,1245.9,1256,1259.4,1243,574.23K,-0.12%,574230
19/05/2023,1268.85,1252.2,1273.1,1252.2,257.42K,1.84%,257420
22/05/2023,1293.05,1270.6,1296.2,1270.6,308.41K,1.91%,308410
23/05/2023,1299.6,1293.3,1313.75,1293.3,1.08M,0.51%,1.08M
24/05/2023,1298.45,1297,1305.2,1291.05,450.68K,-0.09%,450680
25/05/2023,1304.5,1295,1307,1289.2,208.29K,0.47%,208290
26/05/2023,1317.3,1309,1323.1,1307,337.75K,0.98%,337750
29/05/2023,1314.3,1332.1,1332.15,1310.5,172.08K,-0.23%,172080
30/05/2023,1322.9,1314,1326.05,1309.25,90.07K,0.65%,90070
31/05/2023,1322.1,1320,1331.05,1314,155.75K,-0.06%,155750
1/06/2023,1319.45,1322.1,1329.5,1317.6,252.43K,-0.20%,252430
2/06/2023,1298.65,1311.15,1311.8,1296.1,241.02K,-1.58%,241020
5/06/2023,1304.95,1300.05,1309.5,1297.2,228.48K,0.49%,228480
6/06/2023,1279.1,1290,1290,1273.15,495.00K,-1.98%,495000
7/06/2023,1289,1285.1,1293.6,1282.45,309.20K,0.77%,309200
8/06/2023,1283.1,1284,1292,1281.1,383.70K,-0.46%,383700
9/06/2023,1266,1283.1,1283.1,1264.2,374.04K,-1.33%,374040
12/06/2023,1291.9,1271.1,1295,1271.1,394.37K,2.05%,394370
13/06/2023,1305.35,1299.9,1306.2,1297.25,221.83K,1.04%,221830
14/06/2023,1301.45,1306,1307.7,1293.05,420.65K,-0.30%,420650
15/06/2023,1286.75,1296,1296,1283.15,509.50K,-1.13%,509500
16/06/2023,1292.65,1286.75,1301.2,1281.15,180.34K,0.46%,180340
19/06/2023,1295.25,1292.65,1299,1287.2,564.15K,0.20%,564150
20/06/2023,1303.15,1293.2,1304.4,1291,324.67K,0.61%,324670
21/06/2023,1301.4,1303.5,1304,1295.1,393.19K,-0.13%,393190
22/06/2023,1282.6,1292.75,1292.75,1273.35,437.59K,-1.44%,437590
23/06/2023,1265.65,1276,1279.4,1263.6,492.48K,-1.32%,492480
26/06/2023,1270.4,1268.05,1273,1262.3,398.56K,0.38%,398560
27/06/2023,1278.95,1275.05,1282,1274.55,228.82K,0.67%,228820
28/06/2023,1293.65,1287.05,1296,1281.4,121.07K,1.15%,121070
30/06/2023,1335.2,1303,1338.85,1303,1.20M,3.21%,1.20M
3/07/2023,1333.2,1333.9,1346.05,1328.6,141.38K,-0.15%,141380
4/07/2023,1344.8,1343,1345.7,1331.15,100.37K,0.87%,100370
5/07/2023,1346.6,1354,1356,1341.15,155.86K,0.13%,155860
6/07/2023,1343.9,1343.85,1347.25,1337.7,165.55K,-0.20%,165550
7/07/2023,1331.15,1333,1345.95,1325.15,607.99K,-0.95%,607990
10/07/2023,1329.1,1331.2,1341.5,1319.15,292.50K,-0.15%,292500
11/07/2023,1349.15,1339.95,1351,1327.45,354.95K,1.51%,354950
12/07/2023,1333.35,1351.3,1351.3,1326.75,297.72K,-1.17%,297720
13/07/2023,1365.3,1333,1376.8,1330.1,774.48K,2.40%,774480
14/07/2023,1425.35,1379,1429.7,1379,1.05M,4.40%,1.05M
17/07/2023,1422.75,1425,1458.8,1414.25,287.37K,-0.18%,287370
18/07/2023,1475,1433.9,1477.65,1429.35,418.93K,3.67%,418930
19/07/2023,1474.35,1482.35,1499,1460.95,270.96K,-0.04%,270960
20/07/2023,1448.85,1474,1474,1440.85,223.26K,-1.73%,223260
21/07/2023,1330.4,1321,1350,1311.6,1.63M,-8.18%,1.63M
24/07/2023,1337.25,1335.05,1349.9,1334.15,409.12K,0.51%,409120
25/07/2023,1334.6,1332.05,1342.5,1324.25,478.06K,-0.20%,478060
26/07/2023,1348.85,1341,1350.5,1339.2,460.91K,1.07%,460910
27/07/2023,1352.85,1353.05,1363.7,1346.85,533.75K,0.30%,533750
28/07/2023,1340.35,1350.35,1363.65,1335.55,690.63K,-0.92%,690630
31/07/2023,1355.1,1342.55,1357,1333.8,143.08K,1.10%,143080
1/08/2023,1365.25,1358,1369.3,1357.1,316.68K,0.75%,316680
2/08/2023,1356.8,1367.05,1370.4,1348.3,458.11K,-0.62%,458110
3/08/2023,1365.35,1350,1367,1348.1,312.58K,0.63%,312580
4/08/2023,1378.4,1368,1385.95,1362.9,804.73K,0.96%,804730
7/08/2023,1392.75,1380.05,1394,1376.5,364.82K,1.04%,364820
8/08/2023,1390.35,1397.85,1397.85,1384.6,201.96K,-0.17%,201960
9/08/2023,1394.3,1382.2,1396,1382.2,672.41K,0.28%,672410
10/08/2023,1389.15,1393.4,1395.75,1385.8,145.47K,-0.37%,145470
